source_file,year,election_type,prm_party,juris,state,office,dist,election_id
Minneapolis_20171107_CityCouncilWard2.tab,2017,general,NA,Minneapolis,MN,City Council,2,MN_2017_G_Minneapolis_02_Council
Minneapolis_20171107_CityCouncilWard3.tab,2017,general,NA,Minneapolis,MN,City Council,3,MN_2017_G_Minneapolis_03_Council
Minneapolis_20171107_CityCouncilWard4.tab,2017,general,NA,Minneapolis,MN,City Council,4,MN_2017_G_Minneapolis_04_Council
Minneapolis_20171107_CityCouncilWard5.tab,2017,general,NA,Minneapolis,MN,City Council,5,MN_2017_G_Minneapolis_05_Council
Minneapolis_20171107_CityCouncilWard6.tab,2017,general,NA,Minneapolis,MN,City Council,6,MN_2017_G_Minneapolis_06_Council
Minneapolis_20171107_CityCouncilWard7.tab,2017,general,NA,Minneapolis,MN,City Council,7,MN_2017_G_Minneapolis_07_Council
Minneapolis_20171107_CityCouncilWard8.tab,2017,general,NA,Minneapolis,MN,City Council,8,MN_2017_G_Minneapolis_08_Council
Minneapolis_20171107_CityCouncilWard9.tab,2017,general,NA,Minneapolis,MN,City Council,9,MN_2017_G_Minneapolis_09_Council
Minneapolis_20171107_Mayor.tab,2017,general,NA,Minneapolis,MN,Mayor,At_Large,MN_2017_G_Minneapolis_At_Large_Mayor
Minneapolis_20171107_ParksBoardD1.tab,2017,general,NA,Minneapolis,MN,Park Board,1,MN_2017_G_Minneapolis_01_ParkBoard
Minneapolis_20171107_ParksBoardD2.tab,2017,general,NA,Minneapolis,MN,Park Board,2,MN_2017_G_Minneapolis_02_ParkBoard
Minneapolis_20171107_ParksBoardD3.tab,2017,general,NA,Minneapolis,MN,Park Board,3,MN_2017_G_Minneapolis_03_ParkBoard
Minneapolis_20171107_ParksBoardD4.tab,2017,general,NA,Minneapolis,MN,Park Board,4,MN_2017_G_Minneapolis_04_ParkBoard
Minneapolis_20171107_ParksBoardD5.tab,2017,general,NA,Minneapolis,MN,Park Board,5,MN_2017_G_Minneapolis_05_ParkBoard
Minneapolis_20171107_ParksBoardD6.tab,2017,general,NA,Minneapolis,MN,Park Board,6,MN_2017_G_Minneapolis_06_ParkBoard
Minneapolis_20200811_CityCouncilWard6_Special.tab,2020,special,NA,Minneapolis,MN,City Council,At_Large,MN_2020_S_Minneapolis_At_Large_Council
Minneapolis_20211102_CityCouncilWard10.tab,2021,general,NA,Minneapolis,MN,City Council,10,MN_2021_G_Minneapolis_10_Council
Minneapolis_20211102_CityCouncilWard11.tab,2021,general,NA,Minneapolis,MN,City Council,11,MN_2021_G_Minneapolis_11_Council
Minneapolis_20211102_CityCouncilWard12.tab,2021,general,NA,Minneapolis,MN,City Council,12,MN_2021_G_Minneapolis_12_Council
Minneapolis_20211102_CityCouncilWard13.tab,2021,general,NA,Minneapolis,MN,City Council,13,MN_2021_G_Minneapolis_13_Council
Minneapolis_20211102_CityCouncilWard1.tab,2021,general,NA,Minneapolis,MN,City Council,1,MN_2021_G_Minneapolis_01_Council
Minneapolis_20211102_CityCouncilWard2.tab,2021,general,NA,Minneapolis,MN,City Council,2,MN_2021_G_Minneapolis_02_Council
Minneapolis_20211102_CityCouncilWard3.tab,2021,general,NA,Minneapolis,MN,City Council,3,MN_2021_G_Minneapolis_03_Council
Minneapolis_20211102_CityCouncilWard4.tab,2021,general,NA,Minneapolis,MN,City Council,4,MN_2021_G_Minneapolis_04_Council
Minneapolis_20211102_CityCouncilWard5.tab,2021,general,NA,Minneapolis,MN,City Council,5,MN_2021_G_Minneapolis_05_Council
Minneapolis_20211102_CityCouncilWard6.tab,2021,general,NA,Minneapolis,MN,City Council,6,MN_2021_G_Minneapolis_06_Council
Minneapolis_20211102_CityCouncilWard7.tab,2021,general,NA,Minneapolis,MN,City Council,7,MN_2021_G_Minneapolis_07_Council
Minneapolis_20211102_CityCouncilWard8.tab,2021,general,NA,Minneapolis,MN,City Council,8,MN_2021_G_Minneapolis_08_Council
Minneapolis_20211102_CityCouncilWard9.tab,2021,general,NA,Minneapolis,MN,City Council,9,MN_2021_G_Minneapolis_09_Council
Minneapolis_20211102_Mayor.tab,2021,general,NA,Minneapolis,MN,Mayor,At_Large,MN_2021_G_Minneapolis_At_Large_Mayor
Minneapolis_20211102_ParkBoardDistrict1.tab,2021,general,NA,Minneapolis,MN,Park Board,1,MN_2021_G_Minneapolis_01_ParkBoard
Minneapolis_20211102_ParkBoardDistrict2.tab,2021,general,NA,Minneapolis,MN,Park Board,2,MN_2021_G_Minneapolis_02_ParkBoard
Minneapolis_20211102_ParkBoardDistrict3.tab,2021,general,NA,Minneapolis,MN,Park Board,3,MN_2021_G_Minneapolis_03_ParkBoard
Minneapolis_20211102_ParkBoardDistrict4.tab,2021,general,NA,Minneapolis,MN,Park Board,4,MN_2021_G_Minneapolis_04_ParkBoard
Minneapolis_20211102_ParkBoardDistrict5.tab,2021,general,NA,Minneapolis,MN,Park Board,5,MN_2021_G_Minneapolis_05_ParkBoard
Minneapolis_20211102_ParkBoardDistrict6.tab,2021,general,NA,Minneapolis,MN,Park Board,6,MN_2021_G_Minneapolis_06_ParkBoard
Minneapolis_20231107_CityCouncilW10.tab,2023,general,NA,Minneapolis,MN,City Council,10,MN_2023_G_Minneapolis_10_Council
Minneapolis_20231107_CityCouncilW11.tab,2023,general,NA,Minneapolis,MN,City Council,11,MN_2023_G_Minneapolis_11_Council
Minneapolis_20231107_CityCouncilW12.tab,2023,general,NA,Minneapolis,MN,City Council,12,MN_2023_G_Minneapolis_12_Council
Minneapolis_20231107_CityCouncilW13.tab,2023,general,NA,Minneapolis,MN,City Council,13,MN_2023_G_Minneapolis_13_Council
Minneapolis_20231107_CityCouncilW1.tab,2023,general,NA,Minneapolis,MN,City Council,1,MN_2023_G_Minneapolis_01_Council
Minneapolis_20231107_CityCouncilW2.tab,2023,general,NA,Minneapolis,MN,City Council,2,MN_2023_G_Minneapolis_02_Council
Minneapolis_20231107_CityCouncilW3.tab,2023,general,NA,Minneapolis,MN,City Council,3,MN_2023_G_Minneapolis_03_Council
Minneapolis_20231107_CityCouncilW4.tab,2023,general,NA,Minneapolis,MN,City Council,4,MN_2023_G_Minneapolis_04_Council
Minneapolis_20231107_CityCouncilW5.tab,2023,general,NA,Minneapolis,MN,City Council,5,MN_2023_G_Minneapolis_05_Council
Minneapolis_20231107_CityCouncilW6.tab,2023,general,NA,Minneapolis,MN,City Council,6,MN_2023_G_Minneapolis_06_Council
Minneapolis_20231107_CityCouncilW7.tab,2023,general,NA,Minneapolis,MN,City Council,7,MN_2023_G_Minneapolis_07_Council
Minneapolis_20231107_CityCouncilW8.tab,2023,general,NA,Minneapolis,MN,City Council,8,MN_2023_G_Minneapolis_08_Council
Minneapolis_20231107_CityCouncilW9.tab,2023,general,NA,Minneapolis,MN,City Council,9,MN_2023_G_Minneapolis_09_Council
Minnetonka_20211102_CityCouncilAtLargeSeatA.tab,2021,general,NA,Minnetonka,MN,City Council,At_Large,MN_2021_G_Minnetonka_At_Large_Council
Minnetonka_20211102_CityCouncilAtLargeSeatB.tab,2021,general,NA,Minnetonka,MN,City Council,At_Large,MN_2021_G_Minnetonka_At_Large_Council
Minnetonka_20211102_Mayor.tab,2021,general,NA,Minnetonka,MN,Mayor,At_Large,MN_2021_G_Minnetonka_At_Large_Mayor
Minnetonka_20231107_CityCouncilWard1.tab,2023,general,NA,Minnetonka,MN,City Council,1,MN_2023_G_Minnetonka_01_Council
Minnetonka_20231107_CityCouncilWard2.tab,2023,general,NA,Minnetonka,MN,City Council,2,MN_2023_G_Minnetonka_02_Council
Minnetonka_20231107_CityCouncilWard3.tab,2023,general,NA,Minnetonka,MN,City Council,3,MN_2023_G_Minnetonka_03_Council
Minnetonka_20231107_CityCouncilWard4.tab,2023,general,NA,Minnetonka,MN,City Council,4,MN_2023_G_Minnetonka_04_Council
NewYorkCity_20210622_CON_CityCouncilD19.tab,2021,primary,CON,New York City,NY,City Council,Manhattan,NY_2021_P_New_York_City_Manhattan_Council_CON
NewYorkCity_20210622_DEM_BoroughPresidentBronx.tab,2021,primary,DEM,New York City,NY,U.S. President,At_Large,NY_2021_P_New_York_City_At_Large_US_President_DEM
NewYorkCity_20210622_DEM_BoroughPresidentKings.tab,2021,primary,DEM,New York City,NY,U.S. President,At_Large,NY_2021_P_New_York_City_At_Large_US_President_DEM
NewYorkCity_20210622_DEM_BoroughPresidentNewYork.tab,2021,primary,DEM,New York City,NY,U.S. President,At_Large,NY_2021_P_New_York_City_At_Large_US_President_DEM
NewYorkCity_20210622_DEM_BoroughPresidentQueens.tab,2021,primary,DEM,New York City,NY,U.S. President,At_Large,NY_2021_P_New_York_City_At_Large_US_President_DEM
NewYorkCity_20210622_DEM_BoroughPresidentRichmond.tab,2021,primary,DEM,New York City,NY,U.S. President,At_Large,NY_2021_P_New_York_City_At_Large_US_President_DEM
NewYorkCity_20210622_DEM_CityCouncilD10.tab,2021,primary,DEM,New York City,NY,City Council,Manhattan,NY_2021_P_New_York_City_Manhattan_Council_DEM
NewYorkCity_20210622_DEM_CityCouncilD11.tab,2021,primary,DEM,New York City,NY,City Council,Manhattan,NY_2021_P_New_York_City_Manhattan_Council_DEM
NewYorkCity_20210622_DEM_CityCouncilD12.tab,2021,primary,DEM,New York City,NY,City Council,Manhattan,NY_2021_P_New_York_City_Manhattan_Council_DEM
NewYorkCity_20210622_DEM_CityCouncilD13.tab,2021,primary,DEM,New York City,NY,City Council,Manhattan,NY_2021_P_New_York_City_Manhattan_Council_DEM
NewYorkCity_20210622_DEM_CityCouncilD14.tab,2021,primary,DEM,New York City,NY,City Council,Manhattan,NY_2021_P_New_York_City_Manhattan_Council_DEM
NewYorkCity_20210622_DEM_CityCouncilD15.tab,2021,primary,DEM,New York City,NY,City Council,Manhattan,NY_2021_P_New_York_City_Manhattan_Council_DEM
NewYorkCity_20210622_DEM_CityCouncilD16.tab,2021,primary,DEM,New York City,NY,City Council,Manhattan,NY_2021_P_New_York_City_Manhattan_Council_DEM
NewYorkCity_20210622_DEM_CityCouncilD17.tab,2021,primary,DEM,New York City,NY,City Council,Manhattan,NY_2021_P_New_York_City_Manhattan_Council_DEM
NewYorkCity_20210622_DEM_CityCouncilD18.tab,2021,primary,DEM,New York City,NY,City Council,Manhattan,NY_2021_P_New_York_City_Manhattan_Council_DEM
NewYorkCity_20210622_DEM_CityCouncilD19.tab,2021,primary,DEM,New York City,NY,City Council,Manhattan,NY_2021_P_New_York_City_Manhattan_Council_DEM
NewYorkCity_20210622_DEM_CityCouncilD1.tab,2021,primary,DEM,New York City,NY,City Council,Manhattan,NY_2021_P_New_York_City_Manhattan_Council_DEM
NewYorkCity_20210622_DEM_CityCouncilD20.tab,2021,primary,DEM,New York City,NY,City Council,Manhattan,NY_2021_P_New_York_City_Manhattan_Council_DEM
NewYorkCity_20210622_DEM_CityCouncilD21.tab,2021,primary,DEM,New York City,NY,City Council,Manhattan,NY_2021_P_New_York_City_Manhattan_Council_DEM
NewYorkCity_20210622_DEM_CityCouncilD22.tab,2021,primary,DEM,New York City,NY,City Council,Manhattan,NY_2021_P_New_York_City_Manhattan_Council_DEM
NewYorkCity_20210622_DEM_CityCouncilD23.tab,2021,primary,DEM,New York City,NY,City Council,Manhattan,NY_2021_P_New_York_City_Manhattan_Council_DEM
NewYorkCity_20210622_DEM_CityCouncilD24.tab,2021,primary,DEM,New York City,NY,City Council,Manhattan,NY_2021_P_New_York_City_Manhattan_Council_DEM
NewYorkCity_20210622_DEM_CityCouncilD25.tab,2021,primary,DEM,New York City,NY,City Council,Manhattan,NY_2021_P_New_York_City_Manhattan_Council_DEM
NewYorkCity_20210622_DEM_CityCouncilD26.tab,2021,primary,DEM,New York City,NY,City Council,Manhattan,NY_2021_P_New_York_City_Manhattan_Council_DEM
NewYorkCity_20210622_DEM_CityCouncilD27.tab,2021,primary,DEM,New York City,NY,City Council,Manhattan,NY_2021_P_New_York_City_Manhattan_Council_DEM
NewYorkCity_20210622_DEM_CityCouncilD28.tab,2021,primary,DEM,New York City,NY,City Council,Manhattan,NY_2021_P_New_York_City_Manhattan_Council_DEM
NewYorkCity_20210622_DEM_CityCouncilD29.tab,2021,primary,DEM,New York City,NY,City Council,Manhattan,NY_2021_P_New_York_City_Manhattan_Council_DEM
NewYorkCity_20210622_DEM_CityCouncilD2.tab,2021,primary,DEM,New York City,NY,City Council,Manhattan,NY_2021_P_New_York_City_Manhattan_Council_DEM
NewYorkCity_20210622_DEM_CityCouncilD30.tab,2021,primary,DEM,New York City,NY,City Council,Manhattan,NY_2021_P_New_York_City_Manhattan_Council_DEM
NewYorkCity_20210622_DEM_CityCouncilD31.tab,2021,primary,DEM,New York City,NY,City Council,Manhattan,NY_2021_P_New_York_City_Manhattan_Council_DEM
NewYorkCity_20210622_DEM_CityCouncilD32.tab,2021,primary,DEM,New York City,NY,City Council,Manhattan,NY_2021_P_New_York_City_Manhattan_Council_DEM
NewYorkCity_20210622_DEM_CityCouncilD33.tab,2021,primary,DEM,New York City,NY,City Council,Manhattan,NY_2021_P_New_York_City_Manhattan_Council_DEM
NewYorkCity_20210622_DEM_CityCouncilD34.tab,2021,primary,DEM,New York City,NY,City Council,Manhattan,NY_2021_P_New_York_City_Manhattan_Council_DEM
NewYorkCity_20210622_DEM_CityCouncilD35.tab,2021,primary,DEM,New York City,NY,City Council,Manhattan,NY_2021_P_New_York_City_Manhattan_Council_DEM
NewYorkCity_20210622_DEM_CityCouncilD36.tab,2021,primary,DEM,New York City,NY,City Council,Manhattan,NY_2021_P_New_York_City_Manhattan_Council_DEM
NewYorkCity_20210622_DEM_CityCouncilD37.tab,2021,primary,DEM,New York City,NY,City Council,Manhattan,NY_2021_P_New_York_City_Manhattan_Council_DEM
NewYorkCity_20210622_DEM_CityCouncilD38.tab,2021,primary,DEM,New York City,NY,City Council,Manhattan,NY_2021_P_New_York_City_Manhattan_Council_DEM
NewYorkCity_20210622_DEM_CityCouncilD39.tab,2021,primary,DEM,New York City,NY,City Council,Manhattan,NY_2021_P_New_York_City_Manhattan_Council_DEM
NewYorkCity_20210622_DEM_CityCouncilD3.tab,2021,primary,DEM,New York City,NY,City Council,Manhattan,NY_2021_P_New_York_City_Manhattan_Council_DEM
NewYorkCity_20210622_DEM_CityCouncilD40.tab,2021,primary,DEM,New York City,NY,City Council,Manhattan,NY_2021_P_New_York_City_Manhattan_Council_DEM
NewYorkCity_20210622_DEM_CityCouncilD41.tab,2021,primary,DEM,New York City,NY,City Council,Manhattan,NY_2021_P_New_York_City_Manhattan_Council_DEM
NewYorkCity_20210622_DEM_CityCouncilD42.tab,2021,primary,DEM,New York City,NY,City Council,Manhattan,NY_2021_P_New_York_City_Manhattan_Council_DEM
NewYorkCity_20210622_DEM_CityCouncilD45.tab,2021,primary,DEM,New York City,NY,City Council,Manhattan,NY_2021_P_New_York_City_Manhattan_Council_DEM
NewYorkCity_20210622_DEM_CityCouncilD46.tab,2021,primary,DEM,New York City,NY,City Council,Manhattan,NY_2021_P_New_York_City_Manhattan_Council_DEM
NewYorkCity_20210622_DEM_CityCouncilD47.tab,2021,primary,DEM,New York City,NY,City Council,Manhattan,NY_2021_P_New_York_City_Manhattan_Council_DEM
NewYorkCity_20210622_DEM_CityCouncilD48.tab,2021,primary,DEM,New York City,NY,City Council,Manhattan,NY_2021_P_New_York_City_Manhattan_Council_DEM
NewYorkCity_20210622_DEM_CityCouncilD49.tab,2021,primary,DEM,New York City,NY,City Council,Manhattan,NY_2021_P_New_York_City_Manhattan_Council_DEM
NewYorkCity_20210622_DEM_CityCouncilD5.tab,2021,primary,DEM,New York City,NY,City Council,Manhattan,NY_2021_P_New_York_City_Manhattan_Council_DEM
NewYorkCity_20210622_DEM_CityCouncilD6.tab,2021,primary,DEM,New York City,NY,City Council,Manhattan,NY_2021_P_New_York_City_Manhattan_Council_DEM
NewYorkCity_20210622_DEM_CityCouncilD7.tab,2021,primary,DEM,New York City,NY,City Council,Manhattan,NY_2021_P_New_York_City_Manhattan_Council_DEM
NewYorkCity_20210622_DEM_CityCouncilD8.tab,2021,primary,DEM,New York City,NY,City Council,Manhattan,NY_2021_P_New_York_City_Manhattan_Council_DEM
NewYorkCity_20210622_DEM_CityCouncilD9.tab,2021,primary,DEM,New York City,NY,City Council,Manhattan,NY_2021_P_New_York_City_Manhattan_Council_DEM
NewYorkCity_20210622_DEM_Comptroller.tab,2021,primary,DEM,New York City,NY,Comptroller,At_Large,NY_2021_P_New_York_City_At_Large_Comptroller_DEM
NewYorkCity_20210622_DEM_Mayor.tab,2021,primary,DEM,New York City,NY,Mayor,At_Large,NY_2021_P_New_York_City_At_Large_Mayor_DEM
NewYorkCity_20210622_DEM_PublicAdvocateCitywide.tab,2021,primary,DEM,New York City,NY,Public Advocate,At_Large,NY_2021_P_New_York_City_At_Large_PublicAdvocate_DEM
NewYorkCity_20210622_REP_BoroughPresidentRichmond.tab,2021,primary,REP,New York City,NY,U.S. President,At_Large,NY_2021_P_New_York_City_At_Large_US_President_REP
NewYorkCity_20210622_REP_CityCouncilD15.tab,2021,primary,REP,New York City,NY,City Council,Manhattan,NY_2021_P_New_York_City_Manhattan_Council_REP
NewYorkCity_20210622_REP_CityCouncilD19.tab,2021,primary,REP,New York City,NY,City Council,Manhattan,NY_2021_P_New_York_City_Manhattan_Council_REP
NewYorkCity_20210622_REP_CityCouncilD23.tab,2021,primary,REP,New York City,NY,City Council,Manhattan,NY_2021_P_New_York_City_Manhattan_Council_REP
NewYorkCity_20210622_REP_CityCouncilD24.tab,2021,primary,REP,New York City,NY,City Council,Manhattan,NY_2021_P_New_York_City_Manhattan_Council_REP
NewYorkCity_20210622_REP_CityCouncilD32.tab,2021,primary,REP,New York City,NY,City Council,Manhattan,NY_2021_P_New_York_City_Manhattan_Council_REP
NewYorkCity_20210622_REP_CityCouncilD50.tab,2021,primary,REP,New York City,NY,City Council,Manhattan,NY_2021_P_New_York_City_Manhattan_Council_REP
NewYorkCity_20210622_REP_Mayor.tab,2021,primary,REP,New York City,NY,Mayor,At_Large,NY_2021_P_New_York_City_At_Large_Mayor_REP
NewYorkCity_20230627_CON_CityCouncilD13.tab,2023,primary,CON,New York City,NY,City Council,Manhattan,NY_2023_P_New_York_City_Manhattan_Council_CON
NewYorkCity_20230627_DEM_CityCouncilD10.tab,2023,primary,DEM,New York City,NY,City Council,Manhattan,NY_2023_P_New_York_City_Manhattan_Council_DEM
NewYorkCity_20230627_DEM_CityCouncilD12.tab,2023,primary,DEM,New York City,NY,City Council,Manhattan,NY_2023_P_New_York_City_Manhattan_Council_DEM
NewYorkCity_20230627_DEM_CityCouncilD13.tab,2023,primary,DEM,New York City,NY,City Council,Manhattan,NY_2023_P_New_York_City_Manhattan_Council_DEM
NewYorkCity_20230627_DEM_CityCouncilD14.tab,2023,primary,DEM,New York City,NY,City Council,Manhattan,NY_2023_P_New_York_City_Manhattan_Council_DEM
NewYorkCity_20230627_DEM_CityCouncilD19.tab,2023,primary,DEM,New York City,NY,City Council,Manhattan,NY_2023_P_New_York_City_Manhattan_Council_DEM
NewYorkCity_20230627_DEM_CityCouncilD1.tab,2023,primary,DEM,New York City,NY,City Council,Manhattan,NY_2023_P_New_York_City_Manhattan_Council_DEM
NewYorkCity_20230627_DEM_CityCouncilD22.tab,2023,primary,DEM,New York City,NY,City Council,Manhattan,NY_2023_P_New_York_City_Manhattan_Council_DEM
NewYorkCity_20230627_DEM_CityCouncilD23.tab,2023,primary,DEM,New York City,NY,City Council,Manhattan,NY_2023_P_New_York_City_Manhattan_Council_DEM
NewYorkCity_20230627_DEM_CityCouncilD25.tab,2023,primary,DEM,New York City,NY,City Council,Manhattan,NY_2023_P_New_York_City_Manhattan_Council_DEM
NewYorkCity_20230627_DEM_CityCouncilD26.tab,2023,primary,DEM,New York City,NY,City Council,Manhattan,NY_2023_P_New_York_City_Manhattan_Council_DEM
NewYorkCity_20230627_DEM_CityCouncilD29.tab,2023,primary,DEM,New York City,NY,City Council,Manhattan,NY_2023_P_New_York_City_Manhattan_Council_DEM
NewYorkCity_20230627_DEM_CityCouncilD2.tab,2023,primary,DEM,New York City,NY,City Council,Manhattan,NY_2023_P_New_York_City_Manhattan_Council_DEM
NewYorkCity_20230627_DEM_CityCouncilD34.tab,2023,primary,DEM,New York City,NY,City Council,Manhattan,NY_2023_P_New_York_City_Manhattan_Council_DEM
NewYorkCity_20230627_DEM_CityCouncilD41.tab,2023,primary,DEM,New York City,NY,City Council,Manhattan,NY_2023_P_New_York_City_Manhattan_Council_DEM
NewYorkCity_20230627_DEM_CityCouncilD42.tab,2023,primary,DEM,New York City,NY,City Council,Manhattan,NY_2023_P_New_York_City_Manhattan_Council_DEM
NewYorkCity_20230627_DEM_CityCouncilD43.tab,2023,primary,DEM,New York City,NY,City Council,Manhattan,NY_2023_P_New_York_City_Manhattan_Council_DEM
NewYorkCity_20230627_DEM_CityCouncilD9.tab,2023,primary,DEM,New York City,NY,City Council,Manhattan,NY_2023_P_New_York_City_Manhattan_Council_DEM
NewYorkCity_20230627_REP_CityCouncilD13.tab,2023,primary,REP,New York City,NY,City Council,Manhattan,NY_2023_P_New_York_City_Manhattan_Council_REP
NewYorkCity_20230627_REP_CityCouncilD20.tab,2023,primary,REP,New York City,NY,City Council,Manhattan,NY_2023_P_New_York_City_Manhattan_Council_REP
NewYorkCity_20230627_REP_CityCouncilD43.tab,2023,primary,REP,New York City,NY,City Council,Manhattan,NY_2023_P_New_York_City_Manhattan_Council_REP
NewYorkCity_20230627_REP_CityCouncilD44.tab,2023,primary,REP,New York City,NY,City Council,Manhattan,NY_2023_P_New_York_City_Manhattan_Council_REP
NewYorkCity_20230627_REP_CityCouncilD47.tab,2023,primary,REP,New York City,NY,City Council,Manhattan,NY_2023_P_New_York_City_Manhattan_Council_REP
NewYorkCity_20230627_REP_CityCouncilD48.tab,2023,primary,REP,New York City,NY,City Council,Manhattan,NY_2023_P_New_York_City_Manhattan_Council_REP
NewYorkCity_20250325_DEMCityCouncilD44.tab,2025,general,NA,New York City,NY,City Council,Manhattan,NY_2025_G_New_York_City_Manhattan_Council
NewYorkCity_20250429_DEMCityCouncilD51.tab,2025,general,NA,New York City,NY,City Council,Manhattan,NY_2025_G_New_York_City_Manhattan_Council
NewYorkCity_20250624_DEMBoroughPresidentBronx.tab,2025,general,NA,New York City,NY,U.S. President,At_Large,NY_2025_G_New_York_City_At_Large_US_President
NewYorkCity_20250624_DEMBoroughPresidentKings.tab,2025,general,NA,New York City,NY,U.S. President,At_Large,NY_2025_G_New_York_City_At_Large_US_President
NewYorkCity_20250624_DEMBoroughPresidentManhattan.tab,2025,general,NA,New York City,NY,U.S. President,At_Large,NY_2025_G_New_York_City_At_Large_US_President
NewYorkCity_20250624_DEMCityCouncilD10.tab,2025,general,NA,New York City,NY,City Council,Manhattan,NY_2025_G_New_York_City_Manhattan_Council
NewYorkCity_20250624_DEMCityCouncilD11.tab,2025,general,NA,New York City,NY,City Council,Manhattan,NY_2025_G_New_York_City_Manhattan_Council
NewYorkCity_20250624_DEMCityCouncilD12.tab,2025,general,NA,New York City,NY,City Council,Manhattan,NY_2025_G_New_York_City_Manhattan_Council
NewYorkCity_20250624_DEMCityCouncilD13.tab,2025,general,NA,New York City,NY,City Council,Manhattan,NY_2025_G_New_York_City_Manhattan_Council
NewYorkCity_20250624_DEMCityCouncilD14.tab,2025,general,NA,New York City,NY,City Council,Manhattan,NY_2025_G_New_York_City_Manhattan_Council
NewYorkCity_20250624_DEMCityCouncilD16.tab,2025,general,NA,New York City,NY,City Council,Manhattan,NY_2025_G_New_York_City_Manhattan_Council
NewYorkCity_20250624_DEMCityCouncilD17.tab,2025,general,NA,New York City,NY,City Council,Manhattan,NY_2025_G_New_York_City_Manhattan_Council
NewYorkCity_20250624_DEMCityCouncilD19.tab,2025,general,NA,New York City,NY,City Council,Manhattan,NY_2025_G_New_York_City_Manhattan_Council
NewYorkCity_20250624_DEMCityCouncilD1.tab,2025,general,NA,New York City,NY,City Council,Manhattan,NY_2025_G_New_York_City_Manhattan_Council
NewYorkCity_20250624_DEMCityCouncilD21.tab,2025,general,NA,New York City,NY,City Council,Manhattan,NY_2025_G_New_York_City_Manhattan_Council
NewYorkCity_20250624_DEMCityCouncilD25.tab,2025,general,NA,New York City,NY,City Council,Manhattan,NY_2025_G_New_York_City_Manhattan_Council
NewYorkCity_20250624_DEMCityCouncilD28.tab,2025,general,NA,New York City,NY,City Council,Manhattan,NY_2025_G_New_York_City_Manhattan_Council
NewYorkCity_20250624_DEMCityCouncilD2.tab,2025,general,NA,New York City,NY,City Council,Manhattan,NY_2025_G_New_York_City_Manhattan_Council
NewYorkCity_20250624_DEMCityCouncilD30.tab,2025,general,NA,New York City,NY,City Council,Manhattan,NY_2025_G_New_York_City_Manhattan_Council
NewYorkCity_20250624_DEMCityCouncilD33.tab,2025,general,NA,New York City,NY,City Council,Manhattan,NY_2025_G_New_York_City_Manhattan_Council
NewYorkCity_20250624_DEMCityCouncilD35.tab,2025,general,NA,New York City,NY,City Council,Manhattan,NY_2025_G_New_York_City_Manhattan_Council
NewYorkCity_20250624_DEMCityCouncilD36.tab,2025,general,NA,New York City,NY,City Council,Manhattan,NY_2025_G_New_York_City_Manhattan_Council
NewYorkCity_20250624_DEMCityCouncilD38.tab,2025,general,NA,New York City,NY,City Council,Manhattan,NY_2025_G_New_York_City_Manhattan_Council
NewYorkCity_20250624_DEMCityCouncilD39.tab,2025,general,NA,New York City,NY,City Council,Manhattan,NY_2025_G_New_York_City_Manhattan_Council
NewYorkCity_20250624_DEMCityCouncilD3.tab,2025,general,NA,New York City,NY,City Council,Manhattan,NY_2025_G_New_York_City_Manhattan_Council
NewYorkCity_20250624_DEMCityCouncilD41.tab,2025,general,NA,New York City,NY,City Council,Manhattan,NY_2025_G_New_York_City_Manhattan_Council
NewYorkCity_20250624_DEMCityCouncilD46.tab,2025,general,NA,New York City,NY,City Council,Manhattan,NY_2025_G_New_York_City_Manhattan_Council
NewYorkCity_20250624_DEMCityCouncilD47.tab,2025,general,NA,New York City,NY,City Council,Manhattan,NY_2025_G_New_York_City_Manhattan_Council
NewYorkCity_20250624_DEMCityCouncilD49.tab,2025,general,NA,New York City,NY,City Council,Manhattan,NY_2025_G_New_York_City_Manhattan_Council
NewYorkCity_20250624_DEMCityCouncilD4.tab,2025,general,NA,New York City,NY,City Council,Manhattan,NY_2025_G_New_York_City_Manhattan_Council
NewYorkCity_20250624_DEMCityCouncilD5.tab,2025,general,NA,New York City,NY,City Council,Manhattan,NY_2025_G_New_York_City_Manhattan_Council
NewYorkCity_20250624_DEMCityCouncilD7.tab,2025,general,NA,New York City,NY,City Council,Manhattan,NY_2025_G_New_York_City_Manhattan_Council
NewYorkCity_20250624_DEMCityCouncilD8.tab,2025,general,NA,New York City,NY,City Council,Manhattan,NY_2025_G_New_York_City_Manhattan_Council
NewYorkCity_20250624_DEMComptroller.tab,2025,general,NA,New York City,NY,Comptroller,At_Large,NY_2025_G_New_York_City_At_Large_Comptroller
NewYorkCity_20250624_DEMMayorCitywide.tab,2025,general,NA,New York City,NY,Mayor,At_Large,NY_2025_G_New_York_City_At_Large_Mayor
NewYorkCity_20250624_DEMPublicAdvocate.tab,2025,general,NA,New York City,NY,Public Advocate,At_Large,NY_2025_G_New_York_City_At_Large_PublicAdvocate
NewYorkCity_20250624_REPCityCouncilD47.tab,2025,general,NA,New York City,NY,City Council,Manhattan,NY_2025_G_New_York_City_Manhattan_Council
NewYorkCity_20250624_REPCityCouncilD48.tab,2025,general,NA,New York City,NY,City Council,Manhattan,NY_2025_G_New_York_City_Manhattan_Council
NewYorkCity_20250624_REPCityCouncilD51.tab,2025,general,NA,New York City,NY,City Council,Manhattan,NY_2025_G_New_York_City_Manhattan_Council
